dataset,dataset_version,split,official_image_id,file_name,width,height,annotation_file_sha256,image_sha256,image_status
AI-TOD-v2,2.0 official annotations,test,11638,209916e37.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,7985,20993.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,11340,209b63592.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,11589,20__1200_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,5910,20__1800_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,3486,20__1800_2131.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,8654,20ad64566.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,6512,20b4417aa.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,1039,20beff469.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,11209,20d356fc4.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,5215,20da0824f.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,8704,20e685124.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12381,21017.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,8411,2106__0_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,7063,2106__0_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,4175,2106__0_2011.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,4659,2106__0_600.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,13198,2106__1200_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,10591,2106__2284_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,10685,2106__2284_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,4255,2106__2400_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,6344,2106__2400_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,13313,21072.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,13060,21073.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,2582,21080.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,2591,2110__1200_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12834,21117.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12973,21129.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,11320,2112__0_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,5696,21133.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,4462,21133ac70.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,1515,21136.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,372,21146.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,989,2114__1200_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12699,21161.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,1247,21164.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,8344,21178.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,713,2118__0_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,8624,2118__600_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,11625,21225.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,6803,2122__0_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,174,2122__1200_600.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,739,2122__2284_2010.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,8969,2122__2400_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,1698,21236.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,7501,21246.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,2174,2124__2334_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,7181,2124__2400_600.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,2694,21253.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,1992,2125__0_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,3494,2125__600_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12664,2128__0_2010.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,7871,2128__1200_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,6687,2128__1200_2010.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,3531,2128__1800_2010.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,7428,2128__2285_600.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,9782,2128__2400_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,10657,2128__600_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,8761,2130__1200_2010.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,4451,2130__2284_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,9990,2130__2284_600.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,2253,2130__2400_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,11474,2130__600_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,3598,2130__600_600.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,5496,21316.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12643,2131__1200_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,11937,2131__1800_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,69,2131__1800_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,6614,2131__2400_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,3181,2131__2400_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,9382,21360.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,4204,213771e7e.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,6993,21382.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,10200,2139__1200_2192.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,6911,2139__1800_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,6467,2139__1800_2192.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,7111,2139__2334_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,2310,2139__2334_2192.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,6852,2139__2400_2192.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12255,2139__600_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12562,2139__600_600.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,11003,213d21fa4.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,11331,21414.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,9191,21423.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,11137,21427.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,8621,2142__0_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,9502,2142__0_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12764,2142__1200_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,7127,2142__1200_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12430,2142__1800_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,10265,2142__1915_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,11517,2142__600_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12990,2142__600_600.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,7244,21441.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12584,21450.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,10551,2145__0_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,7920,2145__1800_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,7226,2145__1800_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,9186,2145__1915_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,11507,2145__1915_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,1195,2145__600_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,1280,214607a8c.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,3779,2148__0_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,9108,2148__0_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,7374,2148__1200_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12552,2148__1200_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,5290,2148__1200_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,338,2148__1200_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,6870,2148__1800_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12490,2148__1800_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12448,2148__1800_600.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,1152,2148__1915_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,5473,2148__1915_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,5015,2148__600_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,3462,2148__600_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,10836,2148__600_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,13702,21491.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12634,2150__0_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,2448,2150__1200_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,4342,2150__1200_2192.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,512,2150__2400_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,2346,21529.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,5489,21557.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,7793,21566.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,10059,215767cfd.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,255,21594.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,1057,21597.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,6997,2159__2638_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,13907,215ff223d.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,5969,21603.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12555,2160__0_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,10153,2160__1915_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,5727,2162__0_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,13630,2162__0_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,2243,2162__1200_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12941,2162__1200_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,7103,2162__1800_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,10730,2162__1915_1200.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,6987,2162__1915_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,1294,2162__600_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,10222,2162__600_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,6361,2162__600_600.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12001,21633.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,5637,216626546.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,2834,2168__1800_1800.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,2069,2168__1800_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,2305,2168__1915_1852.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,9933,21690.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,5768,21724.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,1708,2172849ea.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,2150,21753.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,13600,21766.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,12582,217767a68.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,8608,21783.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,test,424,2179__0_0.png,800,800,9817a75f9bc4a84015881f2ddbf39bcc29635654a0266b210fd382743c927d98,,NOT_ACQUIRED
