source_id,sequence_id,original_path,derived_path,split,augmentation_id,image_hash,annotation_hash,width,height,num_objects,exposure_status
bb_V0034_I0001720,bb_V0034,,data/train/images/bb_V0034_I0001720_jpg.rf.f67be73a5ad904f53b952f847a8ea9c1.jpg,legacy_train,f67be73a5ad904f53b952f847a8ea9c1,3a9c700404d979b1581691cf4c77331fb9631144807f8702062e8ac23c1e38e2,9b4444e43c0c24f537a8552e6cc1f51877064255489a01420f3ff2d33abb02c6,1920,1080,20,historical_train
bb_V0034_I0004200,bb_V0034,,data/train/images/bb_V0034_I0004200_jpg.rf.60b692ad529461f12f9d28df0b08da85.jpg,legacy_train,60b692ad529461f12f9d28df0b08da85,84652d3867cdccca0d8bba75544e43175764375cf47864ea7920d58cb466a969,d80d1067265670e5b7708118db21a85b83675a406a20ce7f53f00668e2e81a43,1920,1080,5,historical_train
bb_V0034_I0004200,bb_V0034,,data/train/images/bb_V0034_I0004200_jpg.rf.789999bf589bcee53cc6932dbb6cdbfe.jpg,legacy_train,789999bf589bcee53cc6932dbb6cdbfe,c32d8fba27c5f92779bfcfaa0408823024b51d09733b46da075ad6b7dd44a5ad,d4acc20f57cd9a4ab45cbfa085d49fff8ff2b3641d1c2467a0d954e733af3145,1920,1080,5,historical_train
bb_V0034_I0004200,bb_V0034,,data/train/images/bb_V0034_I0004200_jpg.rf.79e58f51bf5a512a355e1819511b16a0.jpg,legacy_train,79e58f51bf5a512a355e1819511b16a0,5892a6a3ceabdfbc3e31f0c163cda89c77c64c910465dc4286632bd8b4c273d0,ca9886d9bd0b08243a643d3fa7e75ce1c279e908e7c0a3d264fa9e3138db3e9e,1920,1080,5,historical_train
bb_V0034_I0004280,bb_V0034,,data/train/images/bb_V0034_I0004280_jpg.rf.03b5160887d198ecac402df728a3c6df.jpg,legacy_train,03b5160887d198ecac402df728a3c6df,c755f54934988ddb95389b2d9f5dd93620ee462ecdbbe31b8054671d899a18df,0ceff05ece395d1d21bd8142e9f3038e648ae0cc09e40eb6db641a48ecc22163,1920,1080,2,historical_train
bb_V0034_I0004280,bb_V0034,,data/train/images/bb_V0034_I0004280_jpg.rf.9c2f6add58bd1fd720050f213ea2e81b.jpg,legacy_train,9c2f6add58bd1fd720050f213ea2e81b,af3853d4fad230c2e60927d97094b2f34a84b55e92dc34125426c42fd89fedea,b56970b43929f5d5614d37083594d4bc4815bc79dd34b0ecde33da6cb8d81741,1920,1080,2,historical_train
bb_V0034_I0004280,bb_V0034,,data/train/images/bb_V0034_I0004280_jpg.rf.ac30dc3320c0d79cc4ab852ea74ed077.jpg,legacy_train,ac30dc3320c0d79cc4ab852ea74ed077,aee2addcf8522ac3cae311a05fdcb318624239eadd615cecb4fe5d76611f0b0f,ef910427e242c4aa304ed2adc6b928a1a837c873e3a65d980475c345a3b8297a,1920,1080,2,historical_train
bb_V0034_I0005000,bb_V0034,,data/train/images/bb_V0034_I0005000_jpg.rf.4eae3142116943d974ae0cbf6c291f97.jpg,legacy_train,4eae3142116943d974ae0cbf6c291f97,4b3e709894ad4fb351e52f93abf08664908c12b214e4cd4c880f88b1bbd14bc2,c53484ac221b9ec773885c58a81620af40a5d4d3655d2acc5a6e78a48073af13,1920,1080,2,historical_train
bb_V0034_I0005000,bb_V0034,,data/train/images/bb_V0034_I0005000_jpg.rf.dec3f7b86fa8ced5220910dd5e8df07b.jpg,legacy_train,dec3f7b86fa8ced5220910dd5e8df07b,6b0b7f7ed4c2c7bbf5f9be3ff09e54f63e94b9622e5171a18a35e1dbdf3e3b15,eea5104be857d70096fb433bf901333bb3e467e60c9350f3a73a63935629d97c,1920,1080,2,historical_train
bb_V0034_I0005000,bb_V0034,,data/train/images/bb_V0034_I0005000_jpg.rf.ed690b7d4c87de1ccd2502ae774b2dd3.jpg,legacy_train,ed690b7d4c87de1ccd2502ae774b2dd3,90f20f38c1b8d9dacbf7b56f90b85c2e8eb6c30e167be6daf2c5fb8a9a7bce6c,80228efc2fa2336916c4743999b4b7dac9cd21f841fb696aec7933fdbe053243,1920,1080,2,historical_train
bb_V0034_I0007960,bb_V0034,,data/train/images/bb_V0034_I0007960_jpg.rf.2b87cb1483c5b3683f0f9e841cddba6c.jpg,legacy_train,2b87cb1483c5b3683f0f9e841cddba6c,41912044cf71ab088e0cddada3f0ab2fb3c95faae20e41b4830d24e4a8c66b8a,a47abb93e05bac687cfb59bf3760b19016057ac564aa4685b34f7959e6db9fce,1920,1080,6,historical_train
bb_V0034_I0007960,bb_V0034,,data/train/images/bb_V0034_I0007960_jpg.rf.4ac11b7f51fbc11cacc75604164d8391.jpg,legacy_train,4ac11b7f51fbc11cacc75604164d8391,4eb20c1ecbcb3c2763d3a6d9235644b0455bdfd9b9c9ab2d120ea9f13bde87a2,c532c796be52bbd0ee478d60d07174f6ba5a9624889c2eb2a8dbacc9161c3241,1920,1080,6,historical_train
bb_V0034_I0007960,bb_V0034,,data/train/images/bb_V0034_I0007960_jpg.rf.c9db2ce514cd4b59ef7c1fff90fc3e9f.jpg,legacy_train,c9db2ce514cd4b59ef7c1fff90fc3e9f,29c4dd74a0f84b6e87dc84639a28efbc201740d83f2636a4a2ae80fb7ff50784,38c6097d515513c0603bb9e9d461e62fe0b265f588f81258ce2e421ceb7a1255,1920,1080,6,historical_train
bb_V0034_I0008080,bb_V0034,,data/train/images/bb_V0034_I0008080_jpg.rf.1afe9455d29b56a1707be2851f309198.jpg,legacy_train,1afe9455d29b56a1707be2851f309198,557d0e70d9f68d421100cb2002802412ae4e7318de3d5cee2033e02fd68ea521,73d4cb6c9f368ca390921390788bef7c08ca6c5bf8c6a3b6a88b5ba6ababc0eb,1920,1080,3,historical_train
bb_V0034_I0008080,bb_V0034,,data/train/images/bb_V0034_I0008080_jpg.rf.87d5fda8d353fcda52be37e5badc7217.jpg,legacy_train,87d5fda8d353fcda52be37e5badc7217,c64f7773d0bc639407cdce2b9901c7a44513998c1dce638ffa74aca569026226,892be7bbe172724ccfe7170135b685e44618c0f47ea3e51ac046104491262c49,1920,1080,3,historical_train
bb_V0034_I0008080,bb_V0034,,data/train/images/bb_V0034_I0008080_jpg.rf.f48aef7bad8835407041915d29238c39.jpg,legacy_train,f48aef7bad8835407041915d29238c39,3c0421ee71180cd5af19f66eddeb7653d369913f5ce68970aa1df1ccf55b698d,8f63722a236047520ab5b9591331f7c1a059b480dbc6be01b54c20c558dc7782,1920,1080,3,historical_train
bb_V0035_I0001160,bb_V0035,,data/train/images/bb_V0035_I0001160_jpg.rf.3b93262ea548c4666779ec0d65f5ec3b.jpg,legacy_train,3b93262ea548c4666779ec0d65f5ec3b,1c6b2629d95100f0f7e6bdd6e172937cc91456c7bdd4b7e12a48e510ccd17d43,f8775a4f43b495e790454914448c3b423659d8f0f0140d0c4985d04b1ffb6844,1920,1080,315,historical_train
bb_V0035_I0001160,bb_V0035,,data/train/images/bb_V0035_I0001160_jpg.rf.a638c1e967d7df132de4379f0b87ab23.jpg,legacy_train,a638c1e967d7df132de4379f0b87ab23,105671105ddf2c771e81220c3c33253e147f14b86890240966e565aa1eab6ec1,1931a296efbda497f845df27339e837755a74111ef2d567bd3794352a3f5480c,1920,1080,315,historical_train
bb_V0035_I0001160,bb_V0035,,data/train/images/bb_V0035_I0001160_jpg.rf.fc328230a39ad201bfdef8502150addb.jpg,legacy_train,fc328230a39ad201bfdef8502150addb,c0255460d7c28c850444829de0b31d295648a510824a92aa5be33cf94617b803,530c2e3bc4d623a1b71453418a5deef483895924bba6c952ac7d0bebef76c1a8,1920,1080,315,historical_train
bb_V0035_I0001640,bb_V0035,,data/train/images/bb_V0035_I0001640_jpg.rf.28e8d0b8c316418af1de8c25e7ddf8f4.jpg,legacy_train,28e8d0b8c316418af1de8c25e7ddf8f4,34162f451989cf896a3996c563a6f6652661305dae42d9ef6e3186a256df1bdb,0469cf5ee213bcdf17d9612ab1842a8c0bd0c187f8fb7797376003a1e9ebe005,1920,1080,221,historical_train
bb_V0035_I0001640,bb_V0035,,data/train/images/bb_V0035_I0001640_jpg.rf.e3ca800dec5cfca7279012d388503e3f.jpg,legacy_train,e3ca800dec5cfca7279012d388503e3f,a83d071aa9eeca4b2fae7a6eed084971196070b94b12e07def39a984a9ee1ccd,7429a5a2a7b6424252f36e24873a4acda58887f08b5da61425c744f479227c41,1920,1080,227,historical_train
bb_V0035_I0001640,bb_V0035,,data/train/images/bb_V0035_I0001640_jpg.rf.e75ea32fb09819552556788f95cfe2b9.jpg,legacy_train,e75ea32fb09819552556788f95cfe2b9,9ddf73d80ef7ce92c6203a3519a778717f381f4f951980e80538f752e0b98cdc,e1deb218a7e4ed725504b73fe6a2898b2629325b1726a661a38cf365a6ca54fa,1920,1080,227,historical_train
bb_V0035_I0002080,bb_V0035,,data/train/images/bb_V0035_I0002080_jpg.rf.7537513ec36a72f5a62a01eb65f924ee.jpg,legacy_train,7537513ec36a72f5a62a01eb65f924ee,b57be1b1109a106791c6e58f2bffa65435f452cad3ef09a02ce285ba834d1f36,cb875465779b56644aa37d498b2fc079360b85a3fa2d10d8ea1bed4f4b41bfc4,1920,1080,185,historical_train
bb_V0035_I0002080,bb_V0035,,data/train/images/bb_V0035_I0002080_jpg.rf.795aafd60806d6a15341251390fdeb6c.jpg,legacy_train,795aafd60806d6a15341251390fdeb6c,71a2c4b5d52f5cea59e9b4858f002c46d4c5cba664cc55e1f84cf7de422671ca,baa65dceedef4ce087bd36894e3681126c9e0d39489ad4ecb9608bc8c73b84cc,1920,1080,172,historical_train
bb_V0035_I0002080,bb_V0035,,data/train/images/bb_V0035_I0002080_jpg.rf.c6ae02e2e4d6c6019a8205252e95e5af.jpg,legacy_train,c6ae02e2e4d6c6019a8205252e95e5af,5eec9da32ec1c621d870a55f0094cee7fb9a16201b5fdd5bc882ba0e90660f07,41b62f95392b1a4bbf2c43bf37accedfc7d19d7fa6f827d90e436b1d7f88a618,1920,1080,185,historical_train
bb_V0035_I0002200,bb_V0035,,data/train/images/bb_V0035_I0002200_jpg.rf.1f84d1d75b81cb57fb56447fb8c1e0ed.jpg,legacy_train,1f84d1d75b81cb57fb56447fb8c1e0ed,9de0506a988cbb234878804e839ab1253b4d7034962c050683267b0bb5b590ca,b4a09dc2adc23119561dd9e68ab41c7927ede0d89e78bdd0f5be8fc7c34fbbaf,1920,1080,140,historical_train
bb_V0035_I0002200,bb_V0035,,data/train/images/bb_V0035_I0002200_jpg.rf.285723e90183e185a1b407093790660b.jpg,legacy_train,285723e90183e185a1b407093790660b,71c60bfa9e4375b224ad63412c1882173d4a1fd10170faa59da0da7ab63e5815,130ddc64d7b8e5627e5faa77c16cb61f8d9385c953cc0b65e9b19daf2387e90c,1920,1080,140,historical_train
bb_V0035_I0002200,bb_V0035,,data/train/images/bb_V0035_I0002200_jpg.rf.91d3d1fcb1f7c15e2576b1a08b712bac.jpg,legacy_train,91d3d1fcb1f7c15e2576b1a08b712bac,95af24ffd0b8a69ac0f63196aeec1cf7477e66cb5d5c05a312125dc0fc48099e,c53a7eb44960401597cc84d377c0ef96d700467d321b7cb1774df86396e4ea0d,1920,1080,140,historical_train
bb_V0035_I0002280,bb_V0035,,data/train/images/bb_V0035_I0002280_jpg.rf.2ee6733a3fb2c0d1ee55dbf45ca7ecd0.jpg,legacy_train,2ee6733a3fb2c0d1ee55dbf45ca7ecd0,4aad077b23e99f19823251ff0002a2338a20cffb9ad7680b4b2623961b150ab3,c3b3dec84382586a6db1b22c4e14a381d038fffd4e815055fa23f49a844edbd8,1920,1080,7,historical_train
bb_V0035_I0002280,bb_V0035,,data/train/images/bb_V0035_I0002280_jpg.rf.41bd202bb5b35c9b480ff3b3d325f9ee.jpg,legacy_train,41bd202bb5b35c9b480ff3b3d325f9ee,736f353260700549f19a00d49e3f4f0c1b337da6caf04671992e34a6cbffa893,e74fc19f0ba03f1a16379557f4d0e56649c4c595dfd56f36b9235d4961969f58,1920,1080,7,historical_train
bb_V0035_I0002280,bb_V0035,,data/train/images/bb_V0035_I0002280_jpg.rf.6a58dd2cacc85ff814c799135a72e0b3.jpg,legacy_train,6a58dd2cacc85ff814c799135a72e0b3,b524e0da1a2c5df5ac9a00c31e8bb18133503eeda451c6715687aa18d6d18690,98e3a2d8e13bc245f6e1952c0a52e7398ab8f330deb899bbc99048dc76b613fa,1920,1080,7,historical_train
bb_V0035_I0002360,bb_V0035,,data/train/images/bb_V0035_I0002360_jpg.rf.198ca1e0026cb9dcccf0558f532e5638.jpg,legacy_train,198ca1e0026cb9dcccf0558f532e5638,fc83502322db0e3cdea3dada784a1708de8a0f6666674bdb058f540702b7a0ed,08438070de3c0e785b943c161a908f5b9acd896970a3c7f4f36d7489c9076147,1920,1080,21,historical_train
bb_V0035_I0002360,bb_V0035,,data/train/images/bb_V0035_I0002360_jpg.rf.1e0ed9c3dd6480781b23560b529c3ea8.jpg,legacy_train,1e0ed9c3dd6480781b23560b529c3ea8,d1b1d3b5121229f9604575d708fa07c0f618c7de0118a41ec939d7e848d91f99,0379766668adec235e49c66f5b2db317602d4b192405f28f399be5d17263968c,1920,1080,21,historical_train
bb_V0035_I0002360,bb_V0035,,data/train/images/bb_V0035_I0002360_jpg.rf.9f3fe9767c244af5575625be4173c8b3.jpg,legacy_train,9f3fe9767c244af5575625be4173c8b3,a62cf889da511857f05b750d578c1beadb0b749f2fcf7ba691657ca76bfa20d3,877e6c2aa163fd36958576117c80f89cc3089fcb796994751574ec24eabdb96d,1920,1080,21,historical_train
bb_V0035_I0002400,bb_V0035,,data/train/images/bb_V0035_I0002400_jpg.rf.0724f98ed4bc6a52b42b460c2cd865cb.jpg,legacy_train,0724f98ed4bc6a52b42b460c2cd865cb,a401909d5cb04328b2545780e1353ec1c437e36801710e34b5fc031ec062c40c,43d77bba77a245eba3dec3b55e052ff775f8a66a6f86fd5d1c45584b4dd4ed62,1920,1080,19,historical_train
bb_V0035_I0002400,bb_V0035,,data/train/images/bb_V0035_I0002400_jpg.rf.3181c00782621072c4fceeee43cba5de.jpg,legacy_train,3181c00782621072c4fceeee43cba5de,9184b8219ebc746b03150aa9f2c6b3ca0dae5c13a468a6dd9258eab63e139cdb,404120d78b00c0311264873237b0a1c7e214fa743701d5151ca5e496e965312e,1920,1080,19,historical_train
bb_V0035_I0002400,bb_V0035,,data/train/images/bb_V0035_I0002400_jpg.rf.999ff79887fddc2c1bc322eccb51a333.jpg,legacy_train,999ff79887fddc2c1bc322eccb51a333,c53ea5e6883af72ed51a6238b1e48e0db3cd1d53ea6be383ded0bb6f1acc3c2c,dfcc173ca93931b6e864efc5722b59cd6d3824fc5fb28f73bf8834496d017667,1920,1080,19,historical_train
bb_V0035_I0002600,bb_V0035,,data/train/images/bb_V0035_I0002600_jpg.rf.876ef7f39d1adb7652215da9357f8ed7.jpg,legacy_train,876ef7f39d1adb7652215da9357f8ed7,6c039278d5765150ce1e75c1002554c33065291de0f6c424a78505afeb4765c3,cb825fa1830708178077b54435a69d47fe3c3b855c3b02f9005cc47c9470234c,1920,1080,44,historical_train
bb_V0035_I0002600,bb_V0035,,data/train/images/bb_V0035_I0002600_jpg.rf.9a65a56256248b5713f02218caa7c456.jpg,legacy_train,9a65a56256248b5713f02218caa7c456,0f200ee8d0c309126632744ef58004d7fc26d6931d783eda9d9fd5d173461895,8e3ec8fe6f521e481a4863a793bdf54f1e574ede9d982ad447c4fe2111f6edb9,1920,1080,48,historical_train
bb_V0035_I0002600,bb_V0035,,data/train/images/bb_V0035_I0002600_jpg.rf.d00034994a0f053aae66abaf4436b4dc.jpg,legacy_train,d00034994a0f053aae66abaf4436b4dc,a52a56fd0c0bc11a1fb712d5c41cef2f9dfd3be0ff918501523d55274a061541,9a5fdc3bc23b74bac361595df35cc22f16bfb95b9ea33a38b7913b179e3b8c93,1920,1080,48,historical_train
bb_V0035_I0004080,bb_V0035,,data/train/images/bb_V0035_I0004080_jpg.rf.49cecebbceee7df91afe0eafcf02f26c.jpg,legacy_train,49cecebbceee7df91afe0eafcf02f26c,48cfc9514aacbc8ac8f2614c8c7b907b005fb395d8a59c76f1aa302e2c60d0ec,1b6ad92befad6b2b9b7a065f21f367a60cc2e3a6fa399e94bd5948ab62adc0b0,1920,1080,220,historical_train
bb_V0035_I0004080,bb_V0035,,data/train/images/bb_V0035_I0004080_jpg.rf.98e540040351d9a12a5aa13f673ffb81.jpg,legacy_train,98e540040351d9a12a5aa13f673ffb81,47924fa26085cd734b90d901769e3efefee80b246d330b04f5e8c60083d4ec9c,c5fcf6fd72918e744708d97946fd04ebe0d0d71b984ac6ea8ad95965c88a16f6,1920,1080,218,historical_train
bb_V0035_I0004080,bb_V0035,,data/train/images/bb_V0035_I0004080_jpg.rf.d8f97e2dc2d7244908b0ca52af958978.jpg,legacy_train,d8f97e2dc2d7244908b0ca52af958978,b96f82b84ea82af4e6f635bdf82b35fc2f2c52e5dc90a828a735f6f7ced40932,1e9faceffe52a83ba9c7cdf33050870f4ca908ec530b008f284fd7847874fae4,1920,1080,220,historical_train
bb_V0035_I0004840,bb_V0035,,data/train/images/bb_V0035_I0004840_jpg.rf.13fdd316302a38893009dd8c5a65ffe1.jpg,legacy_train,13fdd316302a38893009dd8c5a65ffe1,6b6a0c71e30769140e3ac8474bffad77b014b123217039316fec899f6c10f335,e38ae28a5c09234178cb13cd5e64847622629540cbcee6ec42a5e68157f25197,1920,1080,152,historical_train
bb_V0035_I0004840,bb_V0035,,data/train/images/bb_V0035_I0004840_jpg.rf.29e5098fa73a5f87b33c489deaceaa85.jpg,legacy_train,29e5098fa73a5f87b33c489deaceaa85,1bede91073bd414ec4337cf3c73a94bc03880b6355b30f603b6da5b67f2e4bde,3b91475e506d10aaacbef32611cc10a76493726d3be4a8f6b0159fa47cc24b11,1920,1080,156,historical_train
bb_V0035_I0004840,bb_V0035,,data/train/images/bb_V0035_I0004840_jpg.rf.5ecd37bcc5975259fa0991d6c82a0f3c.jpg,legacy_train,5ecd37bcc5975259fa0991d6c82a0f3c,b19f8fa177a540e6aaebbb72575bca7c583956ba523477d467b1f63d98b50fa0,8defd0b1b08b2905de3f27ae6775c7f31702f649e2126a6d82b8932e452cc04e,1920,1080,118,historical_train
bb_V0036_I0000360,bb_V0036,,data/train/images/bb_V0036_I0000360_jpg.rf.13188f9caaff4da63b30833e3fa94308.jpg,legacy_train,13188f9caaff4da63b30833e3fa94308,746e47ffceeef73615130bd09cfadaffb69d49e379e62218fcdfbff957c158f8,475e5c366bd6ce9bfc7af3e6566255e6f9da36cf73a1372506c0e124eec5d6c9,1280,720,112,historical_train
bb_V0036_I0000360,bb_V0036,,data/train/images/bb_V0036_I0000360_jpg.rf.b375c0748c95c5396fbec42296f885d0.jpg,legacy_train,b375c0748c95c5396fbec42296f885d0,494010db2eccb6a87a3f68483d23fd653c5f0e31fc0a7dd3825abe5ef06a8dde,8ed60b6ff0acecbaeb871348fbd2d58cb500e415b59d868ff837bea02371cdad,1280,720,112,historical_train
bb_V0036_I0000360,bb_V0036,,data/train/images/bb_V0036_I0000360_jpg.rf.db9a18ee4a3e4985ed589cb442867990.jpg,legacy_train,db9a18ee4a3e4985ed589cb442867990,46c59a21c518fbf5e30f0285fb4ec1684cdea0aac2321c064397088191dcf592,aa6dddf1dea994fd7cde2ba53ca6a027b7385a7ff5171151af61aa9606a5b20e,1280,720,111,historical_train
bb_V0036_I0001000,bb_V0036,,data/train/images/bb_V0036_I0001000_jpg.rf.5ebc45956c0ac22b731a3de7fee367d1.jpg,legacy_train,5ebc45956c0ac22b731a3de7fee367d1,03c1ceae278836681233d8fd6b9881ef0dfed99df3fddd4695531ed558cdb936,020f5d5dbbc1df2de7fbb507f8ccf128c02cb427de3d70cc2696a5998e8ccb87,1280,720,3,historical_train
bb_V0036_I0001000,bb_V0036,,data/train/images/bb_V0036_I0001000_jpg.rf.baa3fb957ea34ab4eca75efb171e2feb.jpg,legacy_train,baa3fb957ea34ab4eca75efb171e2feb,5542f68a9c3bccb90316ee257038db5db588cf134ec7c4cea57c2f151e63d934,4d5d0f510bc490c60179a0bc28742c29f6fb0cd759020a7903583435bc4218fb,1280,720,3,historical_train
bb_V0036_I0001000,bb_V0036,,data/train/images/bb_V0036_I0001000_jpg.rf.d9462b5f1853522865054dc8e8456b8e.jpg,legacy_train,d9462b5f1853522865054dc8e8456b8e,9f1e092bc592b93c6dfdcd6799f95a1dad5180535f96867bfa0d1e824dfa2094,59411e7c65da9e47c154f597f688c5bfa9290713d3203de476b3bb2bab0f5abe,1280,720,3,historical_train
bb_V0036_I0001040,bb_V0036,,data/train/images/bb_V0036_I0001040_jpg.rf.17acd4459859060f9b1cbfcbc4a659e7.jpg,legacy_train,17acd4459859060f9b1cbfcbc4a659e7,895a02d4a24a4ce15bf23a743c605510057e3d60497d4e78446b596598cf62ff,96a50d08f33e6342b88f899eceba88c05abeaaa6dc369ed5fcb197d4b11a6880,1280,720,7,historical_train
bb_V0036_I0001040,bb_V0036,,data/train/images/bb_V0036_I0001040_jpg.rf.7d3a5fbf0a750a8a0e30fd99309fd861.jpg,legacy_train,7d3a5fbf0a750a8a0e30fd99309fd861,a24c1c3f25051179aea4126d6c24c0edead4e3daf3bcac3dbc511d12d8fcc065,6a897a73c693a49ebeb0e900e6b079ca84623d985c49bdabca6e4b622dce8936,1280,720,7,historical_train
bb_V0036_I0001040,bb_V0036,,data/train/images/bb_V0036_I0001040_jpg.rf.acb92bcc693605a52c73b6f9045f4b44.jpg,legacy_train,acb92bcc693605a52c73b6f9045f4b44,246b6acfc07683fded3ae112e0e7a62610cac9323f5cf4d5a86134331a0ad1ae,812a48378980fc0ef476f628d7a3bba50bd588e5fdf9cfa51ab82358d8823c6c,1280,720,7,historical_train
bb_V0036_I0001080,bb_V0036,,data/train/images/bb_V0036_I0001080_jpg.rf.4f8d3d80364788a0859ed6a6bd09e57c.jpg,legacy_train,4f8d3d80364788a0859ed6a6bd09e57c,276eb442ba1bc3330db19f285d95818b4fc352a1c7d6f8c86c4aa537a85e9f62,d0e90ef0fb681d9f932e5fe03bd0e37a358965f5e01a00674e1ec8273a232d62,1280,720,1,historical_train
bb_V0036_I0001080,bb_V0036,,data/train/images/bb_V0036_I0001080_jpg.rf.a2ee0a78f9d2aee86fca6dedd239a4d6.jpg,legacy_train,a2ee0a78f9d2aee86fca6dedd239a4d6,23cfe7d8343ec8e8baa8034b62eb3f9f1f9eee33e7f25f6b78a36fd18a7d6ee6,5fd49e978922487decacee499973336dbfdbdd662992636f63fc6c5a5ea615d5,1280,720,1,historical_train
bb_V0036_I0001080,bb_V0036,,data/train/images/bb_V0036_I0001080_jpg.rf.ebf957675462f508f07c137bc0373ae1.jpg,legacy_train,ebf957675462f508f07c137bc0373ae1,41f7f2994a406d9a739a102b075aa86a23d723ad6bc43cf9bb811fb9191b2a99,e7debc724a9ff46f28a9cfdc215f073b5e69e8526e29b896d810ea272c0b253f,1280,720,1,historical_train
bb_V0036_I0001160,bb_V0036,,data/train/images/bb_V0036_I0001160_jpg.rf.bcee9b760084e5d2801721f099091f9e.jpg,legacy_train,bcee9b760084e5d2801721f099091f9e,c731c738d762223c00ea8aecb9d754a8cd9696e83a264df2c30897c26909fca2,d12dbdc777b6c88bf36463e7586d0b4d0deb669c20f9b63551da8d64b7486517,1280,720,4,historical_train
bb_V0036_I0001160,bb_V0036,,data/train/images/bb_V0036_I0001160_jpg.rf.e40de03e764fe6d1b09b3ba0bee65cc8.jpg,legacy_train,e40de03e764fe6d1b09b3ba0bee65cc8,8969b35d67bf625bf0ced53bf115b6a381acc0bbb6c6fd3bba214eadf48d01c7,7eb80b15c81e3b95a89976d2a45d93437cf967e7ba41ebf7161d963d4118fbc8,1280,720,4,historical_train
bb_V0036_I0001160,bb_V0036,,data/train/images/bb_V0036_I0001160_jpg.rf.e72bc09dd15306cc7239bc35bd0c8853.jpg,legacy_train,e72bc09dd15306cc7239bc35bd0c8853,6dc100278f5c84dea1ef4cb091bead17faf11165d2685c64959bc5a2168f81c2,4b30e976fb17e01ad25ef34df358751ad4a92707f3e7e5fb9628fd6d4110ae16,1280,720,4,historical_train
bb_V0036_I0001200,bb_V0036,,data/train/images/bb_V0036_I0001200_jpg.rf.e994049c99d660486935a14543e15e6a.jpg,legacy_train,e994049c99d660486935a14543e15e6a,822422a733412ae1d72c7a73f68f8d80ee3be67d9e8273d86931d81758cfc7ab,f0e182df9a12f2bad9b89a743ddb2676b8103f33325ac9f646f62f54a3d83632,1280,720,1,historical_train
bb_V0036_I0001200,bb_V0036,,data/train/images/bb_V0036_I0001200_jpg.rf.f7d5069991e5fc0a8f6c1a6a72ecd140.jpg,legacy_train,f7d5069991e5fc0a8f6c1a6a72ecd140,fa6dcc0a41279c67b48e176a22ff08c9b89b47156458eb7a98f97bd5a02e8441,cc68775c2d7cf82f6895f98d5e09eb2fb9c131a0e6c9922f5fc7d14fe4e55f38,1280,720,1,historical_train
bb_V0036_I0001200,bb_V0036,,data/train/images/bb_V0036_I0001200_jpg.rf.f868197ef69e5678eef47dddca34fb2e.jpg,legacy_train,f868197ef69e5678eef47dddca34fb2e,eba3cef6c6a2db58b8ef7de8f59d1d7bd7c969efe7dc09529e95b40bedacd56c,bcd28d4007968540b160b16cb26a434b6495c29610dbc7d197953c1fb2a20aa1,1280,720,1,historical_train
bb_V0036_I0001280,bb_V0036,,data/train/images/bb_V0036_I0001280_jpg.rf.4ee790499beff070ed8223bac128db1d.jpg,legacy_train,4ee790499beff070ed8223bac128db1d,0841df32011034a565672eb9b3d81d4f56c001e15bfc1d428298f93128bcfeab,19b7502e5ee1f0ad4c164365b4d14284982c3dfb5ebf51bcd309111a8dde64ca,1280,720,31,historical_train
bb_V0036_I0001280,bb_V0036,,data/train/images/bb_V0036_I0001280_jpg.rf.57cbf703957afef65b4c0f839f1511a6.jpg,legacy_train,57cbf703957afef65b4c0f839f1511a6,c213d5f9fbc0841fec1ffc7e7c665026c5b22ed96dbea7e7d3adb1d242f3f296,f3878b7e404f521a7c4e2b49acbb45b24ea81fbd763e7d2e4c271b083ad3d729,1280,720,31,historical_train
bb_V0036_I0001280,bb_V0036,,data/train/images/bb_V0036_I0001280_jpg.rf.7de8e126c5b358e5c2bf71984ab23ce0.jpg,legacy_train,7de8e126c5b358e5c2bf71984ab23ce0,64dada2eaa3049cc194a5f0d3f3cb59a59b64c04f87ba02d22212344977883e8,b4674c534ec1c2294c64783c76b4109da5ff89cd06c60053dd54827e20d05fe0,1280,720,31,historical_train
bb_V0036_I0001400,bb_V0036,,data/train/images/bb_V0036_I0001400_jpg.rf.065aeec0b0e6b587fd63402fef389a4f.jpg,legacy_train,065aeec0b0e6b587fd63402fef389a4f,4335daea7bc25ffd1c1841bc9de611305c5b5454275357b42decac81295e771e,b4209307b0be07ea418ae839b4a536bb939d8a97d2a70852a12cfe0874b22936,1280,720,49,historical_train
bb_V0036_I0001400,bb_V0036,,data/train/images/bb_V0036_I0001400_jpg.rf.20aebebe4f8d54f150995ae1fd2a4812.jpg,legacy_train,20aebebe4f8d54f150995ae1fd2a4812,42be721f4feb4afe257d263def8c8488a5a214300bba06953526fc8b5f73d0bd,7545e193a5267f10c760339cc128d8959eea5659d23c73de4a26b5e04b1c7253,1280,720,52,historical_train
bb_V0036_I0001400,bb_V0036,,data/train/images/bb_V0036_I0001400_jpg.rf.b3f85cc4e6fab8890a39cc881ee831ab.jpg,legacy_train,b3f85cc4e6fab8890a39cc881ee831ab,3d25700be5b0c91b392c6f5d6284a1e65f4fa9098ec8d0938ba7b5caf39ac735,5d0b973cbbd73d7c07a08cfae9790ea9a9ef54df203ca024a9bbe8e931db11b4,1280,720,52,historical_train
