split,name,img_w,img_h,n_obj,has_label_file
train,bb_V0024_I0000880_jpg.rf.01aa17a2244de20cc09196c9ffd5ce19.jpg,1920,1080,1,True
train,bb_V0024_I0000880_jpg.rf.450adc04dce81accb479cd11d133bc83.jpg,1920,1080,1,True
train,bb_V0024_I0000880_jpg.rf.a0dd64be5a38750d32b55ac30fee3b74.jpg,1920,1080,1,True
train,bb_V0024_I0001200_jpg.rf.6081a86c482a2a029d9d3be3894f559b.jpg,1920,1080,1,True
train,bb_V0024_I0001200_jpg.rf.9841988eda258ebebd8bdb0cb8fb0080.jpg,1920,1080,1,True
train,bb_V0024_I0001200_jpg.rf.f0b4335f8effe92d1ad3931b9a6ed2ab.jpg,1920,1080,1,True
train,bb_V0024_I0001680_jpg.rf.0f5eb10fc5b5524505b12f9aad8dab0d.jpg,1920,1080,1,True
train,bb_V0024_I0001680_jpg.rf.b3413dbf8593592ec99eab9ec76a190b.jpg,1920,1080,1,True
train,bb_V0024_I0001680_jpg.rf.ba1bc2524b876b1ab8f1a6b1315ed235.jpg,1920,1080,1,True
train,bb_V0024_I0001840_jpg.rf.3732554aa7e3a0c727102746f6a65696.jpg,1920,1080,2,True
train,bb_V0024_I0001840_jpg.rf.5aac360a02090be103df260c0fc24d6b.jpg,1920,1080,2,True
train,bb_V0024_I0001840_jpg.rf.847fa0f553ef2eab818f7ee7ce64cdbf.jpg,1920,1080,2,True
train,bb_V0024_I0002320_jpg.rf.00aca21d7a5650cfa87847ed8206cf4f.jpg,1920,1080,1,True
train,bb_V0024_I0002320_jpg.rf.18561b6806ed44773b2ed6aa259b645d.jpg,1920,1080,1,True
train,bb_V0024_I0002320_jpg.rf.b3184b021e67a4933fb0559e0442bebd.jpg,1920,1080,1,True
train,bb_V0025_I0000880_jpg.rf.5919e12b0c027f2c71aed281d89cb118.jpg,1920,1080,226,True
train,bb_V0025_I0000880_jpg.rf.8ef89d5df3b93a4e269d1d19e5da2dfa.jpg,1920,1080,232,True
train,bb_V0025_I0000880_jpg.rf.ce2c8febad3aac510886e2c72fdf70b3.jpg,1920,1080,239,True
train,bb_V0025_I0001080_jpg.rf.2137e3b51b487b11bb460f1316016362.jpg,1920,1080,477,True
train,bb_V0025_I0001080_jpg.rf.43b9abe30526f9956d4534059c0e911e.jpg,1920,1080,457,True
train,bb_V0025_I0001080_jpg.rf.e7bcd6fdbb67295432022040bfb573de.jpg,1920,1080,477,True
train,bb_V0025_I0005080_jpg.rf.89f60570da7cb7321e5dc48ec44b7fd5.jpg,1920,1080,370,True
train,bb_V0025_I0005080_jpg.rf.bcbd4e0d43b72868cfc87b152d4903fa.jpg,1920,1080,372,True
train,bb_V0025_I0005080_jpg.rf.fcb9b1921746ca1a9c9dfafa63d1f7bb.jpg,1920,1080,372,True
train,bb_V0025_I0006000_jpg.rf.4fdb41d574ce51b09b38701b762e2fd9.jpg,1920,1080,529,True
train,bb_V0025_I0006000_jpg.rf.58e3c08e93cf8a5721210a368938e83b.jpg,1920,1080,529,True
train,bb_V0025_I0006000_jpg.rf.e77b8381074b498863af3ee32a30cbff.jpg,1920,1080,522,True
train,bb_V0025_I0007920_jpg.rf.5c4f35fd8e15c9a1741cb65f56f977e5.jpg,1920,1080,174,True
train,bb_V0025_I0007920_jpg.rf.d2639e2b362c1235e9a8008c42d5c1cc.jpg,1920,1080,182,True
train,bb_V0025_I0007920_jpg.rf.deabfd6cc763ef743643c2f0a24b799b.jpg,1920,1080,182,True
train,bb_V0025_I0008480_jpg.rf.3f6239e0f7372b686f1ecb8983fb87b0.jpg,1920,1080,8,True
train,bb_V0025_I0008480_jpg.rf.74dc5316f08e4364f0932eda10f996b4.jpg,1920,1080,8,True
train,bb_V0025_I0008480_jpg.rf.7ff27895df8ea6d96bd67c9523dfced8.jpg,1920,1080,8,True
train,bb_V0025_I0009000_jpg.rf.0de6e91035ea89fcb99247fe898712f7.jpg,1920,1080,37,True
train,bb_V0025_I0009000_jpg.rf.52ee32cc866c76c7c87519140cfaf039.jpg,1920,1080,37,True
train,bb_V0025_I0009000_jpg.rf.d6cb7afa9ba33cc48848b11669bb4d75.jpg,1920,1080,37,True
train,bb_V0025_I0009480_jpg.rf.1be90edbdf342a23beebbb97f2a1e4e8.jpg,1920,1080,136,True
train,bb_V0025_I0009480_jpg.rf.a1f240d32072a7021fe4aa12fc78403e.jpg,1920,1080,136,True
train,bb_V0025_I0009480_jpg.rf.e15fb3c33fa5b12e0ebfb14bd7c48ce9.jpg,1920,1080,136,True
train,bb_V0026_I0000360_jpg.rf.24b4e85a0918593324d7d584d67293c7.jpg,1280,720,67,True
train,bb_V0026_I0000360_jpg.rf.693c0bf2e1fea55a7d378404541dfc47.jpg,1280,720,67,True
train,bb_V0026_I0000360_jpg.rf.8e9d8e1d648a4473380cba278305d2be.jpg,1280,720,67,True
train,bb_V0028_I0000240_jpg.rf.7bb6c77e3d37105a1f369b9e48b54064.jpg,1920,1080,2,True
train,bb_V0028_I0000240_jpg.rf.c7742f0dbecee8a029e7be656a5dafe8.jpg,1920,1080,2,True
train,bb_V0028_I0000240_jpg.rf.dac826939e07ae0c6f95cc2693aacf83.jpg,1920,1080,2,True
train,bb_V0028_I0000400_jpg.rf.3a2455e2f440aff636e080019be93263.jpg,1920,1080,2,True
train,bb_V0028_I0000400_jpg.rf.40a7960a48752fe81b5352459d66ebf8.jpg,1920,1080,2,True
train,bb_V0028_I0000400_jpg.rf.44e1aac9883c7707de4dd5f76faeb887.jpg,1920,1080,2,True
train,bb_V0028_I0001640_jpg.rf.10648217de09e8a21cdc691b61ad62da.jpg,1920,1080,3,True
train,bb_V0028_I0001640_jpg.rf.5466921d128685f098a3adee5d4722ff.jpg,1920,1080,3,True
train,bb_V0028_I0001640_jpg.rf.f462ca210e1d1714cefe8e8cdb9aa8d1.jpg,1920,1080,3,True
train,bb_V0028_I0001720_jpg.rf.6917171d41009206348f497c18ff3c32.jpg,1920,1080,8,True
train,bb_V0028_I0001720_jpg.rf.d0e5e58edb05e453c8ad35bb77bc2f57.jpg,1920,1080,8,True
train,bb_V0028_I0001720_jpg.rf.df61efc7cea4f6c8083493e8cc545a1c.jpg,1920,1080,8,True
train,bb_V0028_I0001760_jpg.rf.185cac3d36ccc6aa7e0c495d2ee823a3.jpg,1920,1080,1,True
train,bb_V0028_I0001760_jpg.rf.5766196aa42e1efb2bff3adee0246a29.jpg,1920,1080,1,True
train,bb_V0028_I0001760_jpg.rf.967767092dd66053d3e0d88249fe5795.jpg,1920,1080,1,True
train,bb_V0028_I0001800_jpg.rf.2956563d783f3edf4136283606f5bee4.jpg,1920,1080,1,True
train,bb_V0028_I0001800_jpg.rf.9523498c9a5619d6a8fa387586d429e3.jpg,1920,1080,1,True
train,bb_V0028_I0001800_jpg.rf.e7e0363a06ccdfe14001e9944306ae57.jpg,1920,1080,1,True
train,bb_V0028_I0002040_jpg.rf.0715718dd3d4a7353f97e52a1707cb1b.jpg,1920,1080,1,True
train,bb_V0028_I0002040_jpg.rf.bad3699900799ea8935a085ddc84cbd0.jpg,1920,1080,1,True
train,bb_V0028_I0002040_jpg.rf.bef859d4acd4719f0da2fed0acb79809.jpg,1920,1080,1,True
train,bb_V0028_I0002280_jpg.rf.de76e3a197f1fba0e907c5e0f1af01cb.jpg,1920,1080,9,True
train,bb_V0028_I0002280_jpg.rf.e1da31eab624c665b8e2e102359faeed.jpg,1920,1080,9,True
train,bb_V0028_I0002280_jpg.rf.ef55e4582451ce5ff7f96629714fc52e.jpg,1920,1080,9,True
train,bb_V0028_I0002360_jpg.rf.154fcd9440a360f6bf5b629e3e2a9a0c.jpg,1920,1080,1,True
train,bb_V0028_I0002360_jpg.rf.51db3d313f90daf391b602142052cb39.jpg,1920,1080,1,True
train,bb_V0028_I0002360_jpg.rf.f3979028241645217b3d3436f47ee309.jpg,1920,1080,1,True
train,bb_V0028_I0002680_jpg.rf.3b44a355ea0517657e99068fcdb26720.jpg,1920,1080,5,True
train,bb_V0028_I0002680_jpg.rf.77d8fc0fde932a2e53b187487bb7899e.jpg,1920,1080,5,True
train,bb_V0028_I0002680_jpg.rf.c072f73f06e0fdc34c835461527c54e1.jpg,1920,1080,5,True
train,bb_V0028_I0002720_jpg.rf.430e513c719d5188985abf81c81304ce.jpg,1920,1080,10,True
train,bb_V0028_I0002720_jpg.rf.9646f7a4e088b8558d0706d540a8b1e6.jpg,1920,1080,10,True
train,bb_V0028_I0002720_jpg.rf.fdc49250dcfe658831624a658a6992ff.jpg,1920,1080,10,True
train,bb_V0030_I0000000_jpg.rf.9d392ecac6709618143c550d6124c8bd.jpg,1920,1080,54,True
train,bb_V0030_I0000000_jpg.rf.b41bbb089a4e8afd876371346867bbdf.jpg,1920,1080,59,True
train,bb_V0030_I0000000_jpg.rf.ba23475e71c0ed4d10200e0b3bb0be69.jpg,1920,1080,55,True
train,bb_V0030_I0000560_jpg.rf.9bb46b34bc2f0ad158c389fe12f622f3.jpg,1920,1080,38,True
train,bb_V0030_I0000560_jpg.rf.bc28da5e037b640310f755c4ec3a6a64.jpg,1920,1080,37,True
train,bb_V0030_I0000560_jpg.rf.c7d32765ec7527b3a061df569e4c624d.jpg,1920,1080,36,True
train,bb_V0030_I0001160_jpg.rf.11e638bedd5b642c0ec5fe5ea8e93e5d.jpg,1920,1080,70,True
train,bb_V0030_I0001160_jpg.rf.22afe55a34c3595f0a5aca78d6a417c5.jpg,1920,1080,72,True
train,bb_V0030_I0001160_jpg.rf.dd82cfc08b99daa65e6b4165317f0c30.jpg,1920,1080,68,True
train,bb_V0030_I0001280_jpg.rf.967257e65dc313faef88fd0bc46a203b.jpg,1920,1080,84,True
train,bb_V0030_I0001280_jpg.rf.c8cf92360c075f149a8d523382b671d4.jpg,1920,1080,84,True
train,bb_V0030_I0001280_jpg.rf.de1f32ada410b6d267cc12a5179dc41a.jpg,1920,1080,83,True
train,bb_V0030_I0001320_jpg.rf.15db14b9539efb38fb6834d8c189aa48.jpg,1920,1080,72,True
train,bb_V0030_I0001320_jpg.rf.26d73760d663abc0b79147fd7bfa2033.jpg,1920,1080,72,True
train,bb_V0030_I0001320_jpg.rf.db2c1a4fac509625a9d67989d13b57ed.jpg,1920,1080,72,True
train,bb_V0030_I0001400_jpg.rf.3f4c6229f7d2e237b1c966101c8ad79a.jpg,1920,1080,77,True
train,bb_V0030_I0001400_jpg.rf.47111f12ddc4b3f11186f574a779f761.jpg,1920,1080,77,True
train,bb_V0030_I0001400_jpg.rf.be6e708ae2088b5590d54b47bd80bf9d.jpg,1920,1080,77,True
train,bb_V0030_I0001440_jpg.rf.287804862ab95ede92c03c8a0c4d45f3.jpg,1920,1080,70,True
train,bb_V0030_I0001440_jpg.rf.6b377acffc825fec07c41171f15dfe2e.jpg,1920,1080,70,True
train,bb_V0030_I0001440_jpg.rf.d4b7e410ced8d4e57c91b8f680558021.jpg,1920,1080,68,True
train,bb_V0030_I0001600_jpg.rf.2a78b73ecea03c7702d465d973db34f4.jpg,1920,1080,72,True
train,bb_V0030_I0001600_jpg.rf.8dfd96c4474d8257fed2e1ac2a23f9e0.jpg,1920,1080,72,True
train,bb_V0030_I0001600_jpg.rf.dd11481f316e0a0a0ba4f6299d6097a7.jpg,1920,1080,72,True
train,bb_V0030_I0001720_jpg.rf.368b08d7649562de7ef7f850387ddac8.jpg,1920,1080,111,True
train,bb_V0030_I0001720_jpg.rf.6b956e2902fe9c2dbc5ea879f2bb911e.jpg,1920,1080,111,True
train,bb_V0030_I0001720_jpg.rf.98f42112008edee72aa840ed65d75d5b.jpg,1920,1080,111,True
train,bb_V0030_I0002000_jpg.rf.9cba14d30d4e97982c8de5a320956a11.jpg,1920,1080,21,True
train,bb_V0030_I0002000_jpg.rf.a5ce801f6c3d2bcdfc707d2df0042c5d.jpg,1920,1080,21,True
train,bb_V0030_I0002000_jpg.rf.e530156101c40d9adfe53697677245bf.jpg,1920,1080,21,True
train,bb_V0030_I0003080_jpg.rf.03adc5a91c22a6c61765ac4bb99d5da2.jpg,1920,1080,58,True
train,bb_V0030_I0003080_jpg.rf.2cfdda10c7c01227102205662e949348.jpg,1920,1080,58,True
train,bb_V0030_I0003080_jpg.rf.d3109023aecdc747bcc66777e84431da.jpg,1920,1080,58,True
train,bb_V0030_I0003360_jpg.rf.607472119d091e8b7eccdd59c22115df.jpg,1920,1080,176,True
train,bb_V0030_I0003360_jpg.rf.798b539eb3449b08c6fff62c10fb36a2.jpg,1920,1080,178,True
train,bb_V0030_I0003360_jpg.rf.ec46b3236e2e89e3e5b94f9434cec142.jpg,1920,1080,168,True
train,bb_V0030_I0003840_jpg.rf.3bf098f802ca8a541caa63ab70b45963.jpg,1920,1080,2,True
train,bb_V0030_I0003840_jpg.rf.71d858357c2f2d48d513fe55b044a8bc.jpg,1920,1080,2,True
train,bb_V0030_I0003840_jpg.rf.f9f38627c1773a33f09e2effd977f888.jpg,1920,1080,2,True
train,bb_V0030_I0004120_jpg.rf.2d7f90dc40e5bc2fa321d3af191c6442.jpg,1920,1080,29,True
train,bb_V0030_I0004120_jpg.rf.35097d8e6840939688e4b05c9608927d.jpg,1920,1080,30,True
train,bb_V0030_I0004120_jpg.rf.36559627cef1d025d59f7df4754d400b.jpg,1920,1080,30,True
train,bb_V0030_I0004720_jpg.rf.4172f4e4767673461b26802d626f5664.jpg,1920,1080,8,True
train,bb_V0030_I0004720_jpg.rf.4ec90fba09277ca690d66b0bb3537a3b.jpg,1920,1080,8,True
train,bb_V0030_I0004720_jpg.rf.59ab536256a36bce85c270ef860560ca.jpg,1920,1080,8,True
train,bb_V0030_I0004840_jpg.rf.691044d02759a9b1adead9ad9797108a.jpg,1920,1080,8,True
train,bb_V0030_I0004840_jpg.rf.ac9e19b9c539844c61f979835ee041ca.jpg,1920,1080,8,True
train,bb_V0030_I0004840_jpg.rf.e9b9aa829d3fabb1f68940e3696b0149.jpg,1920,1080,8,True
train,bb_V0031_I0000520_jpg.rf.172b7d09270b1ffdbd0410a81b6a1551.jpg,1920,1080,169,True
train,bb_V0031_I0000520_jpg.rf.6dcb628c4256e63aa8cc27826538c551.jpg,1920,1080,169,True
train,bb_V0031_I0000520_jpg.rf.cb79bc5b1d102373c1225f138eac4cf5.jpg,1920,1080,169,True
train,bb_V0031_I0000800_jpg.rf.50232321ca6147f6e84d8a2bf11277d5.jpg,1920,1080,112,True
train,bb_V0031_I0000800_jpg.rf.8b31ca9f3e9d7a6c2fc0602f86431ad1.jpg,1920,1080,113,True
train,bb_V0031_I0000800_jpg.rf.9f723d11df1f6473e4f7e900465108f5.jpg,1920,1080,112,True
train,bb_V0031_I0000920_jpg.rf.04662314ec5d6748741022a7973e1b7a.jpg,1920,1080,125,True
train,bb_V0031_I0000920_jpg.rf.07e763fd32aa9f7e26861e4857e0cead.jpg,1920,1080,124,True
train,bb_V0031_I0000920_jpg.rf.320f22c22eae6cb4283f3da0f65c2445.jpg,1920,1080,126,True
train,bb_V0031_I0001440_jpg.rf.03ae8ab4f0776389a495bc25de11abb2.jpg,1920,1080,245,True
train,bb_V0031_I0001440_jpg.rf.0fd6dcb037fa44c619f8b31d8d81ad04.jpg,1920,1080,244,True
train,bb_V0031_I0001440_jpg.rf.e5f93127a3e68eceb7b030a362c25d02.jpg,1920,1080,245,True
train,bb_V0031_I0001680_jpg.rf.60ee73dbb8fe0dda05ec4198d2dbe717.jpg,1920,1080,121,True
train,bb_V0031_I0001680_jpg.rf.6e50606558f385ae77b4db2da9405ae5.jpg,1920,1080,121,True
train,bb_V0031_I0001680_jpg.rf.fabaee8aea297f2198b2cbc27d93b710.jpg,1920,1080,120,True
train,bb_V0031_I0001720_jpg.rf.0619823628c23bbd9eabb418cf1a6215.jpg,1920,1080,175,True
train,bb_V0031_I0001720_jpg.rf.cb447f8d8b50bf3a5fe2d3296e8df19e.jpg,1920,1080,176,True
train,bb_V0031_I0001720_jpg.rf.d05d31226ab2818270729276e7905d1d.jpg,1920,1080,176,True
train,bb_V0031_I0001840_jpg.rf.20b87b1dbc320dc2787b38d9f5398013.jpg,1920,1080,206,True
train,bb_V0031_I0001840_jpg.rf.9ae2858857d854849559e93fb3dc6b31.jpg,1920,1080,203,True
train,bb_V0031_I0001840_jpg.rf.fdaf9cae7836db5541346ead23710b35.jpg,1920,1080,210,True
train,bb_V0031_I0001880_jpg.rf.256215663cdfce61361a5b7f5d780f96.jpg,1920,1080,126,True
train,bb_V0031_I0001880_jpg.rf.805c56a754b929b04d26836b68034be0.jpg,1920,1080,125,True
train,bb_V0031_I0001880_jpg.rf.8c9d950cfaecbfdd01e874959e8c75e6.jpg,1920,1080,126,True
train,bb_V0031_I0001960_jpg.rf.2c711007293df1f894eebbd21ae474c9.jpg,1920,1080,126,True
train,bb_V0031_I0001960_jpg.rf.340fae2bd5610263e57541b127003036.jpg,1920,1080,127,True
train,bb_V0031_I0001960_jpg.rf.791c9ad5d1d7f7c51e8c246ce81ef12d.jpg,1920,1080,125,True
train,bb_V0031_I0002280_jpg.rf.3e62e99bb2f7a8c0c76f4c117d04a95f.jpg,1920,1080,27,True
train,bb_V0031_I0002280_jpg.rf.475969841de78557425d539fe86b6701.jpg,1920,1080,27,True
train,bb_V0031_I0002280_jpg.rf.f9161b3feb9d204dbea81c9987f51103.jpg,1920,1080,27,True
train,bb_V0031_I0002320_jpg.rf.046ce6d3e033cbc6260d93b98602f94d.jpg,1920,1080,159,True
train,bb_V0031_I0002320_jpg.rf.3b8d49c980ded8e936a55297d61e0283.jpg,1920,1080,162,True
train,bb_V0031_I0002320_jpg.rf.42ad95cfcdfd3b92eb6e64c1072cb244.jpg,1920,1080,162,True
train,bb_V0031_I0002440_jpg.rf.6eaafcbf25473f3c9a61d3e46cc62098.jpg,1920,1080,143,True
train,bb_V0031_I0002440_jpg.rf.9c5868da3cdbae2130768a4ef17e34b5.jpg,1920,1080,138,True
train,bb_V0031_I0002440_jpg.rf.ffce9be4ff5ddbc21c64bc0bf10e967d.jpg,1920,1080,143,True
train,bb_V0031_I0002640_jpg.rf.10a8710dce627b9297fde0f9b9ec9797.jpg,1920,1080,99,True
train,bb_V0031_I0002640_jpg.rf.3b1902f3e637f47dab5129be013e647c.jpg,1920,1080,99,True
train,bb_V0031_I0002640_jpg.rf.8c15cfb0c71351d78c397366678cec1d.jpg,1920,1080,99,True
train,bb_V0031_I0002680_jpg.rf.19176f6763e3eaf746dba6b6d6e826fd.jpg,1920,1080,122,True
train,bb_V0031_I0002680_jpg.rf.45c3d0315e097076e7dcb2a159afd770.jpg,1920,1080,123,True
train,bb_V0031_I0002680_jpg.rf.b4edc5c5d2d71b5151c6fe6bf7d1f8cf.jpg,1920,1080,123,True
train,bb_V0031_I0003280_jpg.rf.315fc490b87a40e6228b2628a2ac1235.jpg,1920,1080,196,True
train,bb_V0031_I0003280_jpg.rf.68615e30060611965a0ba9cabf27665b.jpg,1920,1080,192,True
train,bb_V0031_I0003280_jpg.rf.d6f2e4d51d4472017d33ec4fa178b764.jpg,1920,1080,196,True
train,bb_V0031_I0003320_jpg.rf.8dfe63f63f198c32f3c752e7790f92d8.jpg,1920,1080,30,True
train,bb_V0031_I0003320_jpg.rf.e74e369e821e584550c4e7841df5aeef.jpg,1920,1080,30,True
train,bb_V0031_I0003320_jpg.rf.eb788e19f15434dc5cf495fc79c5381d.jpg,1920,1080,30,True
train,bb_V0031_I0003800_jpg.rf.0744232f50dba069605f4691ae8e74f4.jpg,1920,1080,52,True
train,bb_V0031_I0003800_jpg.rf.9da6b41e3fd016e5f1e682c14da050ee.jpg,1920,1080,55,True
train,bb_V0031_I0003800_jpg.rf.c311edd30e1d49a2fb4207b64bef166f.jpg,1920,1080,54,True
train,bb_V0031_I0004680_jpg.rf.0c72c9cbf63a226f178d8d6b669c0814.jpg,1920,1080,43,True
train,bb_V0031_I0004680_jpg.rf.408df5b63438bc9804572a69a581d7cd.jpg,1920,1080,43,True
train,bb_V0031_I0004680_jpg.rf.4535daa44435ff0c6e84ce89fdb55d4a.jpg,1920,1080,43,True
train,bb_V0031_I0005240_jpg.rf.22ed992f83c16f1ed7fc7f07a1a499b0.jpg,1920,1080,172,True
train,bb_V0031_I0005240_jpg.rf.53878dcfc426831239e6ad1bbefac872.jpg,1920,1080,173,True
train,bb_V0031_I0005240_jpg.rf.b66fdc7fcf0e5de00078aae12316d67a.jpg,1920,1080,174,True
train,bb_V0031_I0005640_jpg.rf.27f99b13ec9fab3addb1001c67958934.jpg,1920,1080,253,True
train,bb_V0031_I0005640_jpg.rf.4151de7d294fa1d7f93ec84a8c4e2cca.jpg,1920,1080,250,True
train,bb_V0031_I0005640_jpg.rf.c3c42624a933ff3ca16290dd647b84bf.jpg,1920,1080,252,True
train,bb_V0031_I0005680_jpg.rf.1e1d33fb34ece2c4184f0ee5f8034226.jpg,1920,1080,177,True
train,bb_V0031_I0005680_jpg.rf.87a3597435c50a0d3ca14f55f8d10fb3.jpg,1920,1080,179,True
train,bb_V0031_I0005680_jpg.rf.a6835361cc888c09a179cf424d393413.jpg,1920,1080,179,True
train,bb_V0031_I0005760_jpg.rf.0bb12c1a8a2d88425af803580f52f6d0.jpg,1920,1080,79,True
train,bb_V0031_I0005760_jpg.rf.68a7797a45e44cd14123ac16e8e3479e.jpg,1920,1080,79,True
train,bb_V0031_I0005760_jpg.rf.c13bbebb655cfbb3fd634ad8f7b859c9.jpg,1920,1080,79,True
train,bb_V0031_I0006160_jpg.rf.8867f2c31a0a14da8f6fb9408c240092.jpg,1920,1080,70,True
train,bb_V0031_I0006160_jpg.rf.a83662a9e59b3ed6fed3b77fe44b25e6.jpg,1920,1080,70,True
train,bb_V0031_I0006160_jpg.rf.d4afe4049bad2984f1224533dca6864d.jpg,1920,1080,70,True
train,bb_V0032_I0000000_jpg.rf.031fc115497ebcef3e2c0a51b2892f6a.jpg,1280,720,3,True
train,bb_V0032_I0000000_jpg.rf.12473506940f6684ffdc793496fe2d72.jpg,1280,720,3,True
train,bb_V0032_I0000000_jpg.rf.78fb532fa33cb189918a8eb3b5ca87f1.jpg,1280,720,3,True
train,bb_V0032_I0000120_jpg.rf.383fbd300fcab1268109e8050e3a0dc4.jpg,1280,720,3,True
train,bb_V0032_I0000120_jpg.rf.a0a1d96bb465a6c064e1450717ee16a5.jpg,1280,720,3,True
train,bb_V0032_I0000120_jpg.rf.d48b098ac747c25d6fad7263a820fffb.jpg,1280,720,3,True
train,bb_V0032_I0000440_jpg.rf.05306eb1a9cb025d46406e29870494a3.jpg,1280,720,1,True
train,bb_V0032_I0000440_jpg.rf.473ab5c336d0ce9c5ba611b284fc9c6d.jpg,1280,720,1,True
train,bb_V0032_I0000440_jpg.rf.7d3d4e3af72344fa20beb075add8d6ef.jpg,1280,720,1,True
train,bb_V0032_I0000560_jpg.rf.4b22d7eb5c11d5c2a2194c59a9d0f818.jpg,1280,720,3,True
train,bb_V0032_I0000560_jpg.rf.7f1f48f4d6509804a2fb10c37577d5b0.jpg,1280,720,3,True
train,bb_V0032_I0000560_jpg.rf.ffcfcbae415905354166a5260d7ed878.jpg,1280,720,3,True
train,bb_V0032_I0000720_jpg.rf.8cca735115a04c733907b066c30e1f23.jpg,1280,720,5,True
train,bb_V0032_I0000720_jpg.rf.a46920e1f74b0ad5515a111d39e0fc21.jpg,1280,720,5,True
train,bb_V0032_I0000720_jpg.rf.e42994f464835ed7befbf4d64199e8a6.jpg,1280,720,5,True
train,bb_V0032_I0000760_jpg.rf.0ea4f99dffcefc0be8a0788e3f1f8315.jpg,1280,720,1,True
train,bb_V0032_I0000760_jpg.rf.230fb4b2f097db42c7f00dd5eb6c19d8.jpg,1280,720,1,True
train,bb_V0032_I0000760_jpg.rf.e378a1c8fdb634384c68081b64154839.jpg,1280,720,1,True
train,bb_V0032_I0000920_jpg.rf.1b4067783845e4d3ce20532bc883ec1d.jpg,1280,720,1,True
train,bb_V0032_I0000920_jpg.rf.5342f1873e98f7d7727576e8fbf3136f.jpg,1280,720,1,True
train,bb_V0032_I0000920_jpg.rf.a6dfa0ddaec47506387b58e14639145a.jpg,1280,720,1,True
train,bb_V0032_I0001360_jpg.rf.1a05e887eb8f60ccab3f2c1a80519eb1.jpg,1280,720,1,True
train,bb_V0032_I0001360_jpg.rf.260b71bc1d34a929bd8f4ccf583719aa.jpg,1280,720,1,True
train,bb_V0032_I0001360_jpg.rf.fcb8fbbdc4504fab6327df776e8557ae.jpg,1280,720,1,True
train,bb_V0032_I0001520_jpg.rf.516ac408bdf557f034cf5bd0f20b3fc3.jpg,1280,720,1,True
train,bb_V0032_I0001520_jpg.rf.5a2265ff7c76d312e518c25325fb7a55.jpg,1280,720,1,True
train,bb_V0032_I0001520_jpg.rf.cdd11b29a7b4dd798046b645242f402c.jpg,1280,720,1,True
train,bb_V0032_I0001640_jpg.rf.0beb6023ea410b94ff0b61ef2299e759.jpg,1280,720,1,True
train,bb_V0032_I0001640_jpg.rf.8156b067a107c32163536dec3790db78.jpg,1280,720,1,True
train,bb_V0032_I0001640_jpg.rf.e59bae977361b7e9da46b981ec1b28aa.jpg,1280,720,1,True
train,bb_V0032_I0001840_jpg.rf.55bea6f510bd814c6ed2662324fa5d0f.jpg,1280,720,2,True
train,bb_V0032_I0001840_jpg.rf.809ad26b2b47a0b7d761ab5e5e3a4b52.jpg,1280,720,2,True
train,bb_V0032_I0001840_jpg.rf.8e8f67333c6af48e6db7e53cd3e4d063.jpg,1280,720,2,True
train,bb_V0032_I0002080_jpg.rf.041a7ab9e19032012e5beaa12b702639.jpg,1280,720,3,True
train,bb_V0032_I0002080_jpg.rf.3828960c6fccbb4ea56f2157f686f21e.jpg,1280,720,3,True
train,bb_V0032_I0002080_jpg.rf.bfd089f28a2ce14d03e4fd3aee62d29e.jpg,1280,720,3,True
train,bb_V0032_I0002120_jpg.rf.3bb8bd0b7c9bc39b653f01e1fb429aa8.jpg,1280,720,6,True
train,bb_V0032_I0002120_jpg.rf.4a5a6e64c03e79b31ab4582e39512826.jpg,1280,720,6,True
train,bb_V0032_I0002120_jpg.rf.fa5d9f19b02268b5d0cc0fce3b499f0b.jpg,1280,720,6,True
train,bb_V0032_I0002240_jpg.rf.01d22b4eb600ef818e49eaa32c15c451.jpg,1280,720,5,True
train,bb_V0032_I0002240_jpg.rf.6be5202cc160fa460432829b29c6a0c5.jpg,1280,720,5,True
train,bb_V0032_I0002240_jpg.rf.e475fa22db103c77d9538cccd1c85ed7.jpg,1280,720,5,True
train,bb_V0032_I0002280_jpg.rf.97d10cfd5fedebdcb1a728e40953b2ea.jpg,1280,720,3,True
train,bb_V0032_I0002280_jpg.rf.984d571c4cf7f7d6eb0ff9c7ea672d7c.jpg,1280,720,3,True
train,bb_V0032_I0002280_jpg.rf.ec968d2bf4d3545a44a0433b1acd29f2.jpg,1280,720,3,True
train,bb_V0032_I0002560_jpg.rf.a6ba8fabc627ef0fd0ef85783001aa2c.jpg,1280,720,1,True
train,bb_V0032_I0002560_jpg.rf.e0a8f5eca64d52a5af4152fabf43b256.jpg,1280,720,1,True
train,bb_V0032_I0002560_jpg.rf.ec25fe0de3c38d29e8836ed7ac190ca9.jpg,1280,720,1,True
train,bb_V0032_I0002680_jpg.rf.55eb7d5773af74b7ad75d796a3ceea81.jpg,1280,720,1,True
train,bb_V0032_I0002680_jpg.rf.90bb782f80841fffefb7d1a6bb02053f.jpg,1280,720,1,True
train,bb_V0032_I0002680_jpg.rf.ccefe00d33c47e3b031277759a717248.jpg,1280,720,1,True
train,bb_V0032_I0002720_jpg.rf.5984826843c875dfec0e54ea958a7290.jpg,1280,720,1,True
train,bb_V0032_I0002720_jpg.rf.5eae418c29262b8be814fcc2f3ffbd5b.jpg,1280,720,1,True
